,Ni
45189,"[44321, 44322, 44610, 44611, 44898, 45189, 45477, 45478, 45479, 45772, 46066]"
22466,"[21986, 22223, 22224, 22225, 22226, 22709, 22944, 22945]"
47554,"[46964, 47258, 47260, 47555, 47556, 47846, 47852, 48134, 48135, 48419, 48420]"
40745,"[39877, 39878, 40163, 40165, 40167, 40451, 40452, 40453, 40456, 40457, 40742, 40744, 40747, 41035, 41037, 41038, 41039, 41327, 41328, 41330, 41331, 41620, 41621, 41622]"
11430,"[10837, 10838, 10839, 11023, 11024, 11025, 11026, 11027, 11223, 11227, 11229, 11427, 11428, 11429, 11431, 11633, 11634, 11635, 11636, 11637, 11639, 11841, 11842, 11843, 11844, 11845, 12053, 12054]"
35161,"[34341, 34342, 34343, 34613, 34614, 34615, 34616, 34617, 34885, 34886, 34887, 34888, 34889, 34890, 34891, 35158, 35160, 35161, 35162, 35163, 35164, 35431, 35432, 35433, 35434, 35435, 35436, 35705, 35706, 35707, 35709, 35978, 35979, 35980]"
26637,"[26838, 27039]"
1426,"[1356, 1359, 1360, 1423, 1424, 1425, 1426, 1427, 1429, 1490, 1491, 1492, 1493, 1494, 1496, 1559, 1560, 1561, 1562, 1628, 1629]"
34614,"[33799, 34068, 34069, 34070, 34071, 34340, 34341, 34342, 34343, 34344, 34613, 34614, 34615, 34616, 34617, 34884, 34885, 34886, 34887, 34888, 34889, 34890, 35158, 35160, 35161, 35162, 35432, 35433, 35434]"
42285,"[41408, 41409, 41698, 41699, 41701, 41702, 41989, 41991, 41992, 41993, 42284, 42285, 42286, 42287, 42577, 42578, 42579, 42581, 42582, 42874, 42877, 43168]"
10366,"[9882, 10203, 10204, 10205, 10206, 10365, 10366, 10367, 10368, 10369, 10534, 10535, 10536, 10537, 10702, 10703, 10704, 10705, 10706, 10878, 10879, 10880]"
5324,"[5007, 5115, 5218, 5221, 5222, 5323, 5324, 5326, 5427, 5428, 5430, 5431, 5530, 5531, 5532]"
51471,"[50627, 50628, 50629, 50909, 50910, 50912, 50913, 51189, 51190, 51192, 51193, 51468, 51469, 51473, 51747, 51748, 51749, 51750, 51751, 51752, 52021, 52022]"
41560,"[40684, 40686, 40974, 40975, 40976, 40977, 40978, 41265, 41266, 41267, 41269, 41270, 41271, 41557, 41558, 41559, 41560, 41562, 41563, 41849, 41850, 41855, 42146]"
1691,"[1485, 1486, 1552, 1553, 1554, 1556, 1620, 1622, 1689, 1690, 1691, 1692, 1693, 1694, 1761, 1762, 1763, 1764, 1766, 1767, 1838, 1842, 1919]"
58159,"[57833, 58050, 58159, 58161, 58264, 58265, 58268, 58374, 58376, 58377]"
51473,"[50629, 50630, 50631, 50912, 50913, 50914, 51192, 51193, 51473, 51475, 51748, 51749, 51750, 51751, 51752, 51753, 52296]"
36653,"[35842, 35843, 36111, 36113, 36114, 36115, 36381, 36383, 36384, 36385, 36386, 36651, 36652, 36653, 36654, 36655, 36656, 36917, 36920, 36921, 36922, 36923, 37188, 37452]"
18095,"[17390, 18822, 18823, 18824]"
47849,"[46964, 47258, 47260, 47555, 47556, 47846, 47852, 48133, 48134, 48135, 48418, 48419, 48420, 48701]"
46480,"[45889, 45891, 45892, 46181, 46183, 46184, 46185, 46186, 46187, 46480, 46481, 46773, 46774, 46777, 46778, 46779, 47070, 47071, 47072, 47365, 47366, 47367]"
52383,"[51561, 51562, 51837, 51838, 51839, 51840, 51841, 52110, 52111, 52112, 52113, 52116, 52380, 52382, 52383, 52384, 52385, 52386, 52646, 52647, 52648, 52649, 52650, 52651, 52652, 52911, 52912, 52913, 52914, 53175, 53176, 53177]"
9681,"[9221, 9222, 9223, 9373, 9374, 9375, 9376, 9377, 9525, 9526, 9527, 9528, 9530, 9531, 9678, 9679, 9680, 9681, 9836, 9837, 10001, 10158]"
24449,"[23833, 24040, 24041, 24043, 24044, 24243, 24244, 24447, 24449, 24653, 24655]"
55551,"[54947, 54948, 54949, 55153, 55156, 55354, 55356, 55358, 55359, 55550, 55553, 55734, 55736, 55909, 55911, 56081]"
14850,"[14394, 14397, 14621, 14623, 14626, 14847, 14848, 14849, 14850, 15072, 15075, 15077, 15296, 15297, 15298, 15299, 15300]"
3278,"[2904, 2905, 2906, 3029, 3030, 3031, 3033, 3152, 3153, 3154, 3155, 3156, 3157, 3158, 3276, 3277, 3278, 3280, 3281, 3397, 3398, 3400, 3401, 3402, 3403, 3521, 3522, 3524, 3525, 3647, 3648, 3649]"
20676,"[19939, 20183, 20185, 20186, 20187, 20428, 20429, 20677, 20678, 20918, 20920, 20921, 20922, 21405]"
40750,"[39882, 39883, 39884, 40168, 40171, 40172, 40456, 40457, 40458, 40459, 40461, 40462, 40747, 40750, 40751, 40752, 40753, 41039, 41041, 41042, 41043, 41045, 41332, 41333, 41334, 41335, 41336, 41625, 41627]"
5376,"[5058, 5060, 5165, 5166, 5167, 5268, 5270, 5272, 5273, 5274, 5373, 5375, 5376, 5378, 5379, 5477, 5479, 5480, 5482, 5483, 5581, 5582, 5583, 5584, 5681, 5682]"
10542,"[10050, 10209, 10371, 10372, 10373, 10374, 10375, 10541, 10542, 10543, 10711, 10712, 10713, 10715, 10885, 10888]"
28783,"[28101, 28327, 28328, 28552, 28554, 28555, 28557, 28558, 28780, 28782, 28784, 28785, 28786, 29012, 29237, 29238, 29239, 29470, 29471]"
18949,"[18219, 18459, 18705, 18706, 18947, 18949, 18950, 18951, 19192, 19194, 19197, 19438, 19440, 19686, 19687]"
27868,"[27222, 27429, 27430, 27431, 27643, 27645, 27646, 27868, 27869, 28094, 28321, 28547, 28548]"
17863,"[17165, 17166, 17395, 17396, 17397, 17398, 17399, 17631, 17632, 17862, 17866]"
37891,"[37363, 37364, 37629, 37888, 37889, 37890, 37894, 38150, 38154, 38155, 38411, 38413, 38677, 38679]"
1868,"[1649, 1718]"
39616,"[38766, 38767, 39048, 39049, 39050, 39329, 39332, 39335, 39613, 39617, 39619, 39897, 39898, 39901, 39902, 39903, 40185, 40187, 40188, 40189, 40475, 40476, 40477]"
10368,"[9886, 10047, 10203, 10204, 10205, 10206, 10207, 10208, 10365, 10366, 10367, 10368, 10369, 10370, 10371, 10534, 10535, 10536, 10537, 10704, 10705, 10706, 10707, 10880, 10881]"
39913,"[39061, 39062, 39063, 39345, 39347, 39626, 39631, 39632, 39913, 39914, 39915, 39916, 40199, 40201, 40203, 40487, 40488, 40489, 40490, 40491, 40779, 40780, 40781]"
43563,"[42687, 42983, 42984, 42985, 43273, 43275, 43278, 43560, 43564, 43566, 44430]"
52381,"[51558, 51559, 51835, 51837, 51838, 51839, 52108, 52109, 52110, 52111, 52112, 52113, 52378, 52379, 52380, 52382, 52383, 52384, 52644, 52645, 52646, 52647, 52648, 52649, 52650, 52909, 52910, 52911, 52912, 52913, 53174, 53175]"
45892,"[45602, 45889, 45891, 45892, 45893, 45894, 46183, 46184, 46185, 46186, 46187, 46188, 46189, 46480, 46481, 46484, 46777, 46778, 46779]"
35847,"[35030, 35301, 35303, 35304, 35573, 35574, 35577, 35578, 35847, 35848, 35849, 36114, 36115, 36116, 36117, 36120, 36385, 36386, 36388, 36656, 36657, 36658]"
27217,"[26607, 26608, 26804, 26808, 27008, 27009, 27013, 27014, 27215, 27216, 27422, 27423, 27424, 27425, 27426, 27427, 27639, 27640, 27642, 27643, 27862, 27863, 27864]"
34887,"[34068, 34069, 34070, 34340, 34341, 34342, 34343, 34613, 34614, 34615, 34616, 34617, 34884, 34885, 34886, 34887, 34888, 34889, 34890, 35157, 35158, 35160, 35161, 35162, 35163, 35431, 35432, 35433, 35434, 35435, 35705, 35706, 35707]"
39331,"[38495, 38496, 38497, 38764, 38765, 38766, 38767, 39045, 39048, 39049, 39050, 39328, 39329, 39332, 39612, 39613, 39617, 39897, 39898, 39901, 40185, 40187]"
7068,"[6869, 6870, 6871, 6873, 6969, 7065, 7068, 7069, 7070, 7071, 7168, 7169, 7171, 7276, 7277, 7382, 7383, 7384]"
13546,"[12859, 12860, 12861, 13084, 13086, 13087, 13088, 13313, 13315, 13316, 13317, 13318, 13319, 13544, 13545, 13546, 13547, 13548, 13549, 13771, 13773, 13775, 13777, 14000, 14002, 14004, 14229, 14230, 14231]"
4380,"[4019, 4020, 4021, 4139, 4141, 4142, 4143, 4258, 4259, 4260, 4261, 4262, 4263, 4264, 4377, 4378, 4379, 4380, 4381, 4382, 4383, 4495, 4496, 4497, 4498, 4499, 4501, 4616, 4617, 4618, 4619, 4735, 4736, 4737]"
24856,"[24449, 24453, 24653, 24655, 24859, 25061]"
45206,"[44339, 44340, 44628, 44914, 44915, 44916, 44917, 44918, 44919, 44920, 45205, 45206, 45207, 45209, 45493, 45494, 45495, 45497, 45499, 45789, 45791, 46082, 46084]"
44885,"[44017, 44018, 44019, 44306, 44308, 44309, 44596, 44599, 44882, 44884, 44885, 44886, 44888, 45173, 45174, 45175, 45176, 45177, 45463, 45464, 45465, 45756, 45757, 45758]"
40480,"[39619, 39620, 39902, 39903, 39904, 40188, 40189, 40190, 40194, 40477, 40478, 40480, 40482, 40768, 40770, 40771, 41064, 41065, 41356]"
4142,"[3775, 3776, 3777, 3898, 3899, 3900, 4019, 4020, 4021, 4024, 4139, 4141, 4142, 4143, 4144, 4145, 4259, 4260, 4261, 4262, 4263, 4264, 4265, 4379, 4380, 4381, 4382, 4383, 4498, 4499]"
58620,"[58291, 58400, 58401, 58403, 58509, 58510, 58513, 58619, 58620, 58623, 58728, 58729, 58730, 58731, 58732, 58733, 58839, 58840, 58841, 58842, 58843, 58951, 58952, 58953]"
5232,"[4912, 4913, 4914, 5018, 5019, 5020, 5126, 5230, 5231, 5232, 5334, 5335, 5336, 5337, 5439, 5542]"
16305,"[16302, 16303, 16304, 16305, 16534, 16535, 16762, 16763, 16991, 16992, 16993]"
52649,"[51838, 51839, 51840, 52111, 52112, 52113, 52380, 52382, 52383, 52384, 52385, 52386, 52646, 52647, 52648, 52649, 52650, 52651, 52652, 52910, 52911, 52912, 52913, 52914, 53174, 53175, 53176, 53177, 53178, 53438, 53439]"
17470,"[16776, 16777, 17006, 17007, 17009, 17235, 17236, 17238, 17240, 17241, 17467, 17468, 17469, 17470, 17471, 17472, 17473, 17701, 17702, 17705, 17706, 17707, 17941, 17943, 17945, 18183, 18184, 18185]"
27652,"[27022, 27228, 27651, 27652, 27653, 27654, 27655, 27877, 28101, 28327]"
55554,"[55156, 55358, 55359, 55553, 55555, 55734, 55736, 55911]"
6918,"[6628, 6629, 6630, 6723, 6727, 6817, 6818, 6821, 6915, 6919, 7017, 7018]"
18721,"[18234, 18235, 18236, 18477]"
22385,"[21663, 21904, 21905, 22142, 22143, 22144, 22145, 22146, 22383, 22384, 22385, 22386, 22387, 22623, 22627, 22628, 22860, 22861, 23092, 23093]"
5543,"[5231, 5232, 5335, 5336, 5337, 5438, 5439, 5541, 5542, 5546, 5640, 5641, 5742, 5841, 5842]"
18032,"[17557, 17559, 17561, 17790, 17791, 17794, 17795, 18030, 18031, 18032, 18033, 18035, 18271, 18273, 18274, 18275, 18276, 18513, 18514, 18515, 18517, 18759, 18760, 18761]"
52370,"[51547, 51548, 51549, 51824, 51825, 51826, 51827, 51828, 52097, 52098, 52099, 52100, 52101, 52103, 52368, 52369, 52370, 52371, 52372, 52373, 52634, 52635, 52636, 52637, 52638, 52639, 52900, 52901, 52902, 53162, 53164]"
37095,"[36287, 36289, 36557, 36558, 36830, 37097, 37359, 37360, 37361, 37362, 37363, 37364, 37625, 37888]"
18920,"[18188, 18189, 18429, 18430, 18431, 18432, 18433, 18673, 18674, 18675, 18676, 18677, 18678, 18679, 18917, 18918, 18920, 18921, 18922, 18923, 19166, 19167, 19168, 19409, 19411, 19412, 19413, 19657, 19658]"
8456,"[8036, 8169, 8310, 8311, 8312, 8313, 8314, 8315, 8456, 8457, 8458, 8605, 8606, 8607, 8608, 8609, 8759, 8760, 8761, 8913, 8914, 8915]"
54120,"[53379, 53635, 53637, 53638, 53639, 53884, 53887, 53888, 54121, 54347, 54768]"
25062,"[24454, 24859, 25061]"
39063,"[38245, 38246, 38509, 38510, 38511, 38512, 38513, 38779, 38780, 38781, 38782, 38783, 38784, 39060, 39061, 39062, 39063, 39345, 39347, 39348, 39631, 39632, 39913, 39914, 39915]"
17864,"[17166, 17168, 17396, 17397, 17398, 17399, 17400, 17631, 17632, 17633, 17862, 17866]"
52104,"[51272, 51273, 51274, 51550, 51551, 51552, 51554, 51827, 51828, 51830, 51832, 52101, 52103, 52104, 52105, 52106, 52107, 52371, 52372, 52373, 52374, 52375, 52376, 52377, 52638, 52639, 52640, 52641, 52642, 52903, 52904, 52905]"
1690,"[1484, 1485, 1486, 1551, 1552, 1553, 1554, 1620, 1622, 1689, 1690, 1691, 1692, 1693, 1760, 1761, 1762, 1763, 1764, 1766, 1837, 1838]"
24654,"[24043, 24044, 24250, 24449, 24453, 24454, 24653, 24655, 24859]"
18305,"[17592, 17823, 17825, 17827, 18062, 18063, 18064, 18065, 18066, 18302, 18303, 18304, 18305, 18306, 18307, 18308, 18545, 18546, 18547, 18548, 18549, 18790, 18794, 19035, 19036]"
4259,"[3895, 3896, 4016, 4019, 4020, 4136, 4137, 4138, 4139, 4141, 4142, 4256, 4257, 4258, 4259, 4260, 4261, 4262, 4376, 4377, 4378, 4379, 4380, 4381, 4494, 4495, 4496, 4497, 4498, 4614, 4616]"
37349,"[36545, 36546, 36547, 36815, 36816, 36817, 36818, 37080, 37081, 37082, 37083, 37085, 37346, 37348, 37350, 37351, 37352, 37612, 37616, 37873, 37876, 37877, 38135, 38137]"
31650,"[30917, 31400, 31403, 31649, 31650, 31897, 31898, 31899, 31901, 32152, 32153, 32404, 32405]"
19686,"[18947, 18949, 19192, 19194, 19438, 19440, 19685, 19686, 19687, 19930, 19932, 19933, 19934, 19935, 20175, 20177, 20178]"
41038,"[40165, 40167, 40453, 40456, 40457, 40744, 40747, 41035, 41037, 41038, 41039, 41041, 41327, 41328, 41330, 41331, 41332, 41333, 41620, 41621, 41622, 41623, 41624, 41914, 41915]"
19165,"[18430, 18431, 18432, 18674, 18675, 18676, 18677, 18678, 18917, 18918, 18920, 18921, 18922, 18923, 19166, 19167, 19168, 19408, 19409, 19411, 19412, 19413, 19414, 19656, 19657, 19658, 19660, 19903, 19904, 19905]"
9708,"[9249, 9400, 9401, 9552, 9553, 9554, 9556, 9557, 9558, 9705, 9707, 9708, 9709, 9710, 9863, 9864, 9865, 9866, 9867, 10025, 10028, 10187]"
5980,"[5681, 5682, 5780, 5781, 5782, 5878, 5879, 5881, 5882, 5883, 5884, 5977, 5978, 5980, 5981, 5983, 6076, 6077, 6079, 6080, 6082, 6175, 6178, 6179, 6273, 6275]"
32151,"[31403, 31649, 31650, 31897, 31898, 31899, 31901, 32152, 32153, 32402, 32403, 32404, 32405, 32407, 32408, 32660, 32661, 32662, 32926]"
40194,"[39338, 39339, 39340, 39622, 39623, 39624, 39625, 39904, 39907, 39909, 40194, 40195, 40480, 40482, 40484, 40486, 40776, 41065, 41067]"
59352,"[59036, 59140, 59245, 59246, 59349, 59350, 59351, 59354, 59454, 59455, 59457, 59459, 59460, 59560, 59563, 59564, 59666, 59667, 59668]"
27429,"[27013, 27014, 27016, 27222, 27426, 27427, 27429, 27430, 27431, 27642, 27643, 27645, 27646, 27868, 27869]"
20475,"[19738, 19739, 19740, 19983, 19986, 20227, 20228, 20230, 20233, 20472, 20473, 20478, 20718, 20722, 20723, 20724, 20966, 20967, 20968, 21209]"
46481,"[45889, 45891, 45892, 45893, 46183, 46184, 46185, 46186, 46187, 46188, 46480, 46481, 46484, 46774, 46777, 46778, 46779, 46780, 47070, 47071, 47072, 47074, 47366, 47367, 47368]"
17165,"[16705, 16932, 16934, 17162, 17163, 17164, 17165, 17166, 17168, 17395, 17396, 17397, 17398, 17399, 17862]"
13178,"[12496, 12497, 12498, 12720, 12721, 12722, 12723, 12724, 12945, 12946, 12947, 12948, 12949, 12950, 12951, 13175, 13176, 13177, 13178, 13179, 13180, 13405, 13406, 13407, 13408, 13409, 13410, 13411, 13634, 13635, 13636, 13637, 13638, 13865]"
19930,"[19192, 19435, 19438, 19682, 19685, 19686, 19687, 19930, 19932, 19933, 20175, 20177, 20178, 20418, 20420, 20666]"
9361,"[8899, 8900, 9054, 9055, 9205, 9206, 9207, 9358, 9360, 9511, 9513, 9665, 9667, 9824, 9825]"
11633,"[11022, 11023, 11222, 11223, 11424, 11426, 11427, 11428, 11429, 11630, 11631, 11632, 11633, 11634, 11635, 11636, 11837, 11838, 11841, 11842, 11843, 12049, 12051, 12052, 12053, 12269, 12270]"
5506,"[5190, 5191, 5295, 5297, 5298, 5399, 5400, 5403, 5503, 5504, 5505, 5607, 5608, 5706, 5707, 5708, 5709, 5808]"
43986,"[43121, 43122, 43123, 43408, 43411, 43694, 43695, 43697, 43698, 43700, 43983, 43984, 43988, 43989, 44274, 44275, 44276, 44277, 44278, 44562, 44565, 44852, 44854]"
17473,"[16779, 16780, 16781, 17009, 17010, 17012, 17238, 17240, 17241, 17243, 17470, 17471, 17472, 17473, 17474, 17475, 17476, 17705, 17706, 17707, 17708, 17710, 17945, 17946, 17947, 17948, 18186, 18187, 18188]"
43562,"[42687, 42983, 42984, 43273, 43275, 43278, 43559, 43560, 43564]"
3786,"[3536, 3537, 3659, 3661, 3663, 3664, 3784, 3785, 3786, 3787, 3789, 3906, 3907, 3909, 3911, 3912, 4029, 4152]"
25818,"[25222, 25223, 25420, 25421, 25422, 25817, 25819, 26016, 26213, 26214, 26215, 26411]"
37968,"[37181, 37444, 37446, 37448, 37706, 37707, 37709, 37710, 37965, 37966, 37967, 37968, 37969, 38225, 38228, 38229, 38230, 38492, 38493, 38494, 38495, 38496, 38763, 38764, 38765]"
4255,"[3891, 4013, 4014, 4016, 4133, 4134, 4135, 4136, 4137, 4138, 4253, 4254, 4255, 4256, 4257, 4258, 4371, 4372, 4373, 4374, 4376, 4377, 4490, 4491, 4493, 4494, 4610, 4611]"
24656,"[24250, 24453, 24454, 24653, 24655, 24859, 25061]"
22807,"[22088, 22089, 22090, 22330, 22331, 22332, 22569, 22570, 22571, 22572, 22573, 22804, 22805, 22806, 22810, 23036, 23037, 23038, 23039, 23040, 23041, 23262, 23263, 23264, 23265, 23266, 23485, 23487]"
24655,"[24044, 24250, 24449, 24453, 24454, 24653, 24655, 24859, 25061]"
47870,"[46984, 46985, 46986, 47282, 47572, 47574, 47575, 47577, 47867, 47868, 47871, 47872, 47873, 48154, 48156, 48157, 48158, 48160, 48439, 48443, 48723, 48724]"
57437,"[57561, 57562, 57563, 57670, 57673, 57779]"
34889,"[34070, 34071, 34072, 34341, 34342, 34343, 34344, 34345, 34613, 34614, 34615, 34616, 34617, 34618, 34619, 34886, 34887, 34888, 34889, 34890, 34891, 34892, 35160, 35161, 35162, 35163, 35164, 35433, 35434, 35435, 35436, 35707, 35709]"
58055,"[57727, 57729, 57836, 57837, 57945, 57947, 57948, 57949, 58055, 58056, 58058, 58161, 58163, 58165, 58166, 58268, 58271, 58378, 58379, 58380]"
14641,"[13956, 14181, 14183, 14184, 14185, 14409, 14410, 14412, 14413, 14643, 14644, 14864, 14865, 14866, 14869, 14870, 15090, 15091, 15094, 15314]"
27869,"[27222, 27429, 27430, 27431, 27645, 27646, 27868, 27869, 28094, 28321, 28548]"
56000,"[55461, 55647, 55648, 55824, 55825, 56002, 56170, 56342, 56343]"
36196,"[35380, 35381, 35382, 35654, 35926, 35928, 35929, 36193, 36194, 36195, 36197, 36198, 36464, 36465, 36466, 36468, 36469, 36738, 37002, 37004]"
24857,"[24250, 24453, 24454, 24653, 24655, 24859, 25061]"
9208,"[8899, 8900, 9051, 9054, 9055, 9057, 9205, 9206, 9207, 9358, 9360, 9513, 9667]"
1692,"[1486, 1488, 1553, 1554, 1556, 1557, 1620, 1622, 1689, 1690, 1691, 1692, 1693, 1694, 1695, 1762, 1763, 1764, 1766, 1767, 1768, 1842, 1843, 1919]"
27455,"[27039, 27244, 27454, 27457, 27674]"
35870,"[35323, 35595, 35596, 35597, 35598, 35599, 35600, 35867, 35868, 35869, 35870, 35871, 36137, 36138, 36139, 36408, 36409, 36410, 36411, 36679, 36680, 36681]"
13550,"[12864, 12865, 13088, 13089, 13090, 13091, 13092, 13317, 13318, 13319, 13320, 13321, 13323, 13547, 13548, 13549, 13550, 13551, 13553, 13775, 13777, 13779, 13780, 14004, 14006, 14007, 14234]"
26213,"[25817, 25819, 26012, 26016, 26211, 26213, 26214, 26215, 26408, 26409, 26410, 26411, 26608, 26609, 26610, 26808]"
22370,"[21646, 21648, 21886, 21887, 21888, 21889, 22126, 22128, 22129, 22130, 22131, 22367, 22369, 22370, 22371, 22607, 22608, 22845]"
35162,"[34342, 34343, 34344, 34614, 34615, 34616, 34617, 34618, 34886, 34887, 34888, 34889, 34890, 34891, 34892, 35160, 35161, 35162, 35163, 35164, 35432, 35433, 35434, 35435, 35436, 35438, 35706, 35707, 35709, 35710, 35979, 35980, 35981]"
37709,"[36917, 37181, 37446, 37448, 37706, 37707, 37709, 37710, 37967, 37968, 37969, 38228, 38229, 38230, 38232, 38495, 38496, 38497]"
17396,"[16705, 16934, 17162, 17163, 17164, 17165, 17166, 17168, 17395, 17396, 17397, 17398, 17399, 17625, 17631, 17862]"
51012,"[50160, 50161, 50162, 50444, 50445, 50446, 50727, 50728, 50729, 50731, 50732, 51010, 51011, 51012, 51015, 51290, 51291, 51293, 51294, 51296, 51570, 51571, 51572, 51573, 51574, 51849, 51851]"
24150,"[23520, 23521, 23522, 23737, 23740, 23943, 23946, 24148, 24149, 24152, 24350, 24554, 24555, 24759]"
40207,"[39351, 39353, 39635, 39636, 39637, 39638, 39917, 39921, 39922, 39923, 40204, 40205, 40207, 40209, 40210, 40495, 40497, 40498, 40499, 40785, 40786, 40787, 41078, 41079]"
33921,"[33110, 33111, 33379, 33380, 33382, 33647, 33648, 33649, 33651, 33918, 33919, 34190, 34191, 34193, 34195, 34466, 34468, 34739, 34740]"
14915,"[14230, 14231, 14232, 14461, 14686, 14687, 14688, 14689, 14691, 14692, 14912, 14914, 14916, 14917, 14918, 15139, 15140, 15142, 15363]"
54626,"[53951, 53952, 53953, 54185, 54186, 54187, 54188, 54189, 54409, 54410, 54411, 54413, 54415, 54623, 54624, 54625, 54629, 54832, 54833, 54835, 54837, 55041, 55042, 55043, 55245, 55246]"
53167,"[52373, 52374, 52375, 52638, 52639, 52640, 52641, 52642, 52901, 52902, 52903, 52904, 52905, 52906, 52907, 53164, 53165, 53167, 53168, 53169, 53170, 53427, 53428, 53430, 53431, 53432, 53686, 53688, 53689, 53934, 53936]"
17626,"[16932, 16934, 17161, 17162, 17163, 17164, 17165, 17395, 17396, 17397, 17625, 17862]"
30000,"[29514, 29515, 30237, 30239, 30240, 30480, 30722, 30724]"
26607,"[26011, 26012, 26208, 26209, 26211, 26405, 26406, 26407, 26408, 26409, 26410, 26411, 26604, 26605, 26607, 26608, 26609, 26610, 26803, 26804, 26808, 27009, 27013, 27216]"
16933,"[16474, 16475, 16701, 16702, 16703, 16705, 16930, 16931, 16932, 16934, 17160, 17161, 17162, 17163, 17164, 17165, 17166, 17395, 17396, 17625]"
21502,"[20771, 20772, 20773, 21016, 21017, 21018, 21258, 21259, 21260, 21262, 21741, 21986, 22224, 22225, 22226]"
43455,"[42578, 42579, 42874, 42877, 43165, 43167, 43168, 43454, 43455, 43456, 43457, 43740, 43741, 43742, 43743, 43744, 43745, 44030, 44032, 44033, 44034, 44321, 44322]"
46960,"[47252, 47253, 47258, 47548, 47549, 47550, 47844, 47845, 47846]"
42259,"[41381, 41383, 41675, 41676, 41963, 41965, 41968, 41969, 42256, 42257, 42258, 42259, 42260, 42261, 42551, 42552, 42553, 42554, 42555, 42556, 42557, 42848, 42849, 42850, 42851, 42852, 43142, 43143]"
15020,"[14340, 14341, 14567, 14568, 14569, 14793, 14795, 14796, 14797, 14798, 15019, 15021, 15023, 15245, 15465, 15466, 15467, 15686]"
12161,"[11744, 11948, 11950, 11952, 11953, 12158, 12159, 12160, 12161, 12163, 12164, 12377, 12378, 12379, 12380, 12600, 12601, 12602, 12603, 12604, 12826, 12827, 12828]"
37848,"[37057, 37320, 37323, 37324, 37584, 37586, 37587, 37588, 37589, 37845, 37847, 37849, 37850, 38106, 38107, 38108, 38110, 38112, 38367, 38368, 38370, 38371, 38634, 38636]"
59268,"[58953, 58954, 58955, 59056, 59057, 59058, 59060, 59160, 59161, 59162, 59163, 59164, 59165, 59166, 59265, 59266, 59267, 59268, 59269, 59270, 59271, 59370, 59371, 59372, 59373, 59374, 59375, 59477, 59478, 59479, 59480]"
40749,"[39882, 39883, 40167, 40168, 40171, 40456, 40457, 40458, 40459, 40461, 40747, 40750, 40751, 40752, 41038, 41039, 41041, 41042, 41043, 41331, 41332, 41333, 41334, 41335, 41624, 41625]"
34623,"[33806, 33807, 33808, 34076, 34077, 34078, 34079, 34080, 34347, 34348, 34349, 34350, 34351, 34352, 34353, 34620, 34621, 34622, 34623, 34624, 34625, 34626, 34893, 34894, 34895, 34896, 34897, 34898, 34899, 35167, 35168, 35169, 35170, 35171, 35441, 35442, 35443]"
58103,"[57778, 57997, 58105, 58211, 58319, 58320, 58321]"
43762,"[42894, 42895, 43185, 43186, 43187, 43188, 43189, 43471, 43473, 43474, 43476, 43477, 43759, 43760, 43761, 43762, 43763, 44048, 44049, 44050, 44053, 44054, 44339, 44340, 44628]"
10539,"[10047, 10048, 10049, 10206, 10207, 10208, 10209, 10368, 10369, 10370, 10371, 10372, 10373, 10374, 10536, 10537, 10541, 10542, 10706, 10707, 10711, 10712, 10884, 10885, 11070, 11071]"
57667,"[57670, 57778, 57779]"
37696,"[36904, 37169, 37170, 37171, 37437, 37695, 37696, 37697, 37698, 37699, 37955, 37956, 37957, 37958, 37959, 38219, 38482, 38483, 38484]"
51194,"[50628, 50629, 50630, 50631, 50910, 50912, 50913, 50914, 51192, 51193, 51473, 51475, 51749, 51750, 51751, 51752, 51753]"
40570,"[39709, 39995, 40282, 40567, 40571, 40573, 40858, 40859, 40860, 40862, 41152, 41153, 41444]"
4010,"[3640, 3641, 3642, 3763, 3764, 3765, 3766, 3886, 3887, 3888, 3889, 3890, 3891, 4007, 4008, 4010, 4011, 4013, 4129, 4130, 4131, 4133, 4134, 4249, 4250, 4251, 4253, 4370, 4371]"
6277,"[5983, 5984, 6080, 6082, 6083, 6084, 6178, 6179, 6181, 6182, 6183, 6275, 6276, 6277, 6278, 6279, 6280, 6370, 6371, 6372, 6373, 6374, 6376, 6468, 6469, 6470, 6471, 6564, 6565, 6566]"
40748,"[39880, 39882, 40167, 40168, 40456, 40457, 40458, 40459, 40747, 40750, 40751, 41037, 41038, 41039, 41041, 41042, 41043, 41330, 41331, 41332, 41333, 41334, 41623, 41624, 41625]"
52642,"[51832, 52104, 52105, 52106, 52107, 52108, 52373, 52374, 52375, 52376, 52377, 52378, 52379, 52639, 52640, 52641, 52642, 52643, 52644, 52645, 52903, 52904, 52905, 52906, 52907, 52908, 52909, 53167, 53168, 53169, 53170, 53171, 53430, 53431, 53432]"
1561,"[1359, 1360, 1424, 1425, 1426, 1427, 1490, 1491, 1492, 1493, 1494, 1496, 1558, 1559, 1560, 1561, 1562, 1564, 1627, 1628, 1629, 1631, 1632, 1696, 1697, 1698, 1770, 1771, 1772]"
40677,"[39817, 40388, 40389, 40676, 40677, 40679, 40966, 40967, 40968, 40970, 40971, 41258, 41259, 41260, 41261]"
18577,"[18819, 18821, 18822, 18823, 18824, 19066, 19067]"
1851,"[1632, 1633, 1634, 1703, 1772, 1773, 1774, 1775, 1776, 1777, 1778, 1848, 1850, 1852, 1853, 1926, 1927, 1928, 1930, 1932, 2006, 2007, 2008, 2087, 2088]"
