,Ni
45482,"[45189, 45479, 45772, 46070]"
45552,"[44683, 44685, 44971, 44974, 44975, 45260, 45262, 45264, 45265, 45549, 45550, 45551, 45552, 45553, 45554, 45842, 45843, 45844, 45845, 45846, 45847, 46137, 46139, 46140, 46141, 46434, 46435, 46436]"
45553,"[44685, 44974, 44975, 44976, 45260, 45262, 45264, 45265, 45266, 45550, 45551, 45552, 45553, 45554, 45843, 45844, 45845, 45846, 45847, 46139, 46140, 46141, 46142, 46435, 46436, 46437]"
45554,"[44685, 44687, 44974, 44975, 44976, 44977, 45262, 45264, 45265, 45266, 45551, 45552, 45553, 45554, 45844, 45845, 45846, 45847, 46139, 46140, 46141, 46142, 46143, 46436, 46437]"
45555,"[44687, 44688, 44974, 44975, 44976, 44977, 44978, 45262, 45264, 45265, 45266, 45552, 45553, 45554, 45558, 45845, 45846, 45847, 45851, 46140, 46141, 46142, 46143, 46437]"
45574,"[44705, 44993, 44994, 44995, 45281, 45282, 45283, 45284, 45577, 46163]"
45575,"[44994, 44995, 45282, 45283, 45284, 45577, 46163, 46164]"
45649,[45648]
45650,[45648]
45651,[45648]
45652,[]
45653,[]
45654,[44783]
45655,[44783]
45771,"[44898, 45189, 45475, 45477, 45478, 45479, 45769, 45772, 46066, 46359, 46360, 46362, 46363, 46656, 46658]"
45772,"[45189, 45477, 45478, 45479, 45769, 45772, 46066, 46360, 46362, 46363, 46658, 46659]"
45773,"[45189, 45477, 45478, 45479, 45772, 46066, 46070, 46362, 46363, 46658, 46659, 46660]"
45774,"[45189, 45478, 45479, 45772, 46066, 46070, 46362, 46363, 46659, 46660]"
45775,"[45479, 45772, 46066, 46070, 46363, 46660]"
45845,"[44974, 45260, 45262, 45264, 45549, 45550, 45551, 45552, 45553, 45554, 45842, 45843, 45844, 45845, 45846, 45847, 46136, 46137, 46139, 46140, 46141, 46142, 46433, 46434, 46435, 46436, 46437, 46730, 46731, 46732]"
45846,"[44974, 44975, 45262, 45264, 45265, 45550, 45551, 45552, 45553, 45554, 45843, 45844, 45845, 45846, 45847, 46137, 46139, 46140, 46141, 46142, 46143, 46434, 46435, 46436, 46437, 46731, 46732, 46733]"
45847,"[44974, 44975, 44976, 45262, 45264, 45265, 45266, 45551, 45552, 45553, 45554, 45844, 45845, 45846, 45847, 46139, 46140, 46141, 46142, 46143, 46435, 46436, 46437, 46732, 46733, 46734]"
45848,"[44975, 44976, 44977, 45264, 45265, 45266, 45552, 45553, 45554, 45558, 45845, 45846, 45847, 45851, 46139, 46140, 46141, 46142, 46143, 46145, 46436, 46437, 46733, 46734]"
45943,[45648]
45944,[45648]
45945,[45648]
45946,[]
45947,[]
45960,"[45084, 45374, 45667, 45669, 45959, 45961, 45963, 46257, 46258, 46259, 46550, 46551, 46553, 46847, 46848]"
46046,"[45169, 45170, 46048, 46345, 46639, 46640, 46934]"
46047,"[45169, 45170, 45756, 46048, 46050, 46345, 46346, 46639, 46640, 46641, 46934]"
46048,"[45170, 45463, 45756, 45757, 46048, 46050, 46051, 46345, 46346, 46347, 46639, 46640, 46641, 46642, 46934, 46936]"
46049,"[45173, 45463, 45464, 45756, 45757, 45758, 46048, 46050, 46051, 46052, 46345, 46346, 46347, 46348, 46639, 46640, 46641, 46642, 46643, 46936, 46937]"
46065,"[45189, 45477, 45478, 45479, 45769, 45772, 46066, 46358, 46359, 46360, 46362, 46363, 46656, 46658, 46659, 46953]"
46066,"[45189, 45477, 45478, 45479, 45769, 45772, 46066, 46359, 46360, 46362, 46363, 46656, 46658, 46659, 46660, 46953, 46954]"
46067,"[45189, 45478, 45479, 45772, 46066, 46070, 46360, 46362, 46363, 46658, 46659, 46660, 46953, 46954, 46955]"
46068,"[45479, 45772, 46066, 46070, 46362, 46363, 46658, 46659, 46660, 46954, 46955, 46956]"
46140,"[45262, 45264, 45551, 45552, 45553, 45554, 45843, 45844, 45845, 45846, 45847, 46137, 46139, 46140, 46141, 46142, 46143, 46433, 46434, 46435, 46436, 46437, 46730, 46731, 46732, 46733, 46734, 47026, 47027, 47028]"
46141,"[45264, 45265, 45552, 45553, 45554, 45844, 45845, 45846, 45847, 46139, 46140, 46141, 46142, 46143, 46434, 46435, 46436, 46437, 46731, 46732, 46733, 46734, 47027, 47028, 47029]"
46342,"[46048, 46345, 46639, 46640, 46641, 46934]"
46343,"[46048, 46050, 46345, 46346, 46639, 46640, 46641, 46642, 46934, 46936]"
46344,"[45756, 46048, 46050, 46051, 46345, 46346, 46347, 46639, 46640, 46641, 46642, 46643, 46934, 46936, 46937, 47231]"
46345,"[45463, 45756, 45757, 46048, 46050, 46051, 46052, 46345, 46346, 46347, 46348, 46639, 46640, 46641, 46642, 46643, 46934, 46936, 46937, 46938, 47231, 47232]"
46437,"[45553, 45554, 45845, 45846, 45847, 46139, 46140, 46141, 46142, 46143, 46434, 46435, 46436, 46437, 46730, 46731, 46732, 46733, 46734, 47026, 47027, 47028, 47029, 47322]"
46638,"[46048, 46345, 46639, 46640, 46641, 46934, 46936]"
46639,"[46048, 46345, 46346, 46639, 46640, 46641, 46642, 46934, 46936, 46937, 47231]"
46640,"[46048, 46050, 46345, 46346, 46347, 46639, 46640, 46641, 46642, 46643, 46934, 46936, 46937, 46938, 47231, 47232, 47526]"
46641,"[45756, 46048, 46050, 46051, 46345, 46346, 46347, 46348, 46639, 46640, 46641, 46642, 46643, 46934, 46936, 46937, 46938, 46939, 47231, 47232, 47233, 47526, 47527]"
46934,"[46048, 46345, 46639, 46640, 46641, 46642, 46934, 46936, 46937, 47231, 47232, 47526, 47819, 47820]"
46935,"[46048, 46345, 46346, 46639, 46640, 46641, 46642, 46643, 46934, 46936, 46937, 46938, 47231, 47232, 47233, 47526, 47527, 47819, 47820]"
46959,"[46956, 47251, 47252, 47253, 47548, 47549, 47550, 47843, 47844, 47845]"
46960,"[47252, 47253, 47258, 47548, 47549, 47550, 47844, 47845, 47846]"
46962,"[46964, 47258, 47260, 47550, 47846]"
46963,"[46374, 46671, 46964, 47258, 47260, 47555]"
46964,"[46374, 46375, 46671, 46964, 46967, 47258, 47260, 47555, 47556]"
47028,"[46140, 46141, 46142, 46435, 46436, 46437, 46730, 46731, 46732, 46733, 46734, 47026, 47027, 47028, 47029, 47322]"
47253,"[46955, 46956, 47250, 47251, 47252, 47253, 47546, 47548, 47549, 47550, 47841, 47843, 47844, 47845, 48129, 48130, 48131]"
47254,"[46956, 47251, 47252, 47253, 47546, 47548, 47549, 47550, 47843, 47844, 47845, 47846, 48130, 48131]"
47255,"[47252, 47253, 47258, 47548, 47549, 47550, 47843, 47844, 47845, 47846, 48131, 48133]"
47256,"[46964, 47253, 47258, 47548, 47549, 47550, 47844, 47845, 47846, 48133, 48134]"
47257,"[46964, 47258, 47260, 47549, 47550, 47555, 47845, 47846, 48133, 48134, 48135]"
47258,"[46964, 47258, 47260, 47550, 47555, 47556, 47846, 48134, 48135]"
47259,"[46374, 46671, 46964, 46967, 47258, 47260, 47555, 47556, 48135]"
47260,"[46374, 46375, 46671, 46964, 46967, 47258, 47260, 47263, 47555, 47556, 47852]"
47320,"[46433, 46434, 46435, 46728, 46729, 46730, 46731, 46732, 47022, 47026, 47027, 47028, 47319, 47322, 47910, 48196]"
47321,"[46434, 46435, 46436, 46729, 46730, 46731, 46732, 46733, 47026, 47027, 47028, 47029, 47319, 47322, 47910]"
47548,"[46956, 47250, 47251, 47252, 47253, 47546, 47548, 47549, 47550, 47840, 47841, 47843, 47844, 47845, 47846, 48129, 48130, 48131, 48413, 48415]"
47549,"[47251, 47252, 47253, 47546, 47548, 47549, 47550, 47841, 47843, 47844, 47845, 47846, 48129, 48130, 48131, 48133, 48415, 48416]"
47550,"[47252, 47253, 47258, 47548, 47549, 47550, 47843, 47844, 47845, 47846, 48130, 48131, 48133, 48134, 48415, 48416]"
47551,"[47253, 47258, 47548, 47549, 47550, 47843, 47844, 47845, 47846, 48131, 48133, 48134, 48135, 48416, 48418]"
47552,"[46964, 47258, 47260, 47549, 47550, 47555, 47844, 47845, 47846, 48133, 48134, 48135, 48418, 48419]"
47553,"[46964, 47258, 47260, 47550, 47555, 47556, 47845, 47846, 48133, 48134, 48135, 48418, 48419, 48420]"
47554,"[46964, 47258, 47260, 47555, 47556, 47846, 47852, 48134, 48135, 48419, 48420]"
47555,"[46671, 46964, 46967, 47258, 47260, 47263, 47555, 47556, 47852, 48135, 48420]"
47556,"[46671, 46964, 46967, 47258, 47260, 47263, 47264, 47555, 47556, 47852, 47854, 48140]"
47610,"[46724, 46725, 46726, 47019, 47022, 47313, 47903, 47904, 47905, 47906]"
47612,"[46726, 46727, 46728, 47022, 47319, 47904, 47905, 47906, 47910, 48196]"
47615,"[46729, 46730, 46731, 47026, 47027, 47319, 47322, 47910, 48196]"
47616,"[46730, 46731, 46732, 47026, 47027, 47028, 47319, 47322, 47910, 48196]"
47617,"[46731, 46732, 46733, 47026, 47027, 47028, 47029, 47319, 47322, 47910, 48484]"
47659,"[46773, 46774, 47067, 47070, 47071, 47363, 47365, 47366, 47367, 47656, 47660, 47661, 47662, 47952, 47953, 47954, 47955, 47956, 47957, 48240, 48241, 48242, 48243, 48526]"
47843,"[47251, 47252, 47253, 47546, 47548, 47549, 47550, 47840, 47841, 47843, 47844, 47845, 47846, 48127, 48129, 48130, 48131, 48133, 48413, 48415, 48416, 48696, 48697]"
47844,"[47252, 47253, 47546, 47548, 47549, 47550, 47841, 47843, 47844, 47845, 47846, 48129, 48130, 48131, 48133, 48134, 48413, 48415, 48416, 48696, 48697, 48698]"
47845,"[47253, 47548, 47549, 47550, 47843, 47844, 47845, 47846, 48129, 48130, 48131, 48133, 48134, 48135, 48415, 48416, 48418, 48697, 48698, 48699]"
47846,"[47258, 47548, 47549, 47550, 47843, 47844, 47845, 47846, 48130, 48131, 48133, 48134, 48135, 48415, 48416, 48418, 48419, 48698, 48699, 48700]"
47847,"[47258, 47549, 47550, 47555, 47844, 47845, 47846, 48131, 48133, 48134, 48135, 48416, 48418, 48419, 48420, 48699, 48700, 48701]"
47848,"[46964, 47258, 47260, 47550, 47555, 47556, 47845, 47846, 48133, 48134, 48135, 48418, 48419, 48420, 48700, 48701]"
47849,"[46964, 47258, 47260, 47555, 47556, 47846, 47852, 48133, 48134, 48135, 48418, 48419, 48420, 48701]"
47850,"[46964, 47258, 47260, 47555, 47556, 47852, 48134, 48135, 48140, 48419, 48420]"
47851,"[46967, 47260, 47263, 47555, 47556, 47852, 47854, 48135, 48140, 48141, 48420]"
47904,"[47019, 47313, 47903, 47904, 47905, 47906, 48756, 48757]"
47905,"[47019, 47313, 47903, 47904, 47905, 47906, 48757, 48759]"
47906,"[47022, 47903, 47904, 47905, 47906, 48196, 48759]"
47907,"[47022, 47319, 47904, 47905, 47906, 47910, 48196, 48759, 48761]"
47908,"[47022, 47319, 47905, 47906, 47910, 48196, 48761, 48762]"
47909,"[47319, 47906, 47910, 48196, 48761, 48762, 48763]"
47910,"[47026, 47319, 47322, 47910, 48196, 48762, 48763, 48764]"
47911,"[47026, 47027, 47319, 47322, 47910, 48196, 48484, 48763, 48764]"
47912,"[47026, 47027, 47028, 47322, 47910, 48196, 48484, 48485, 48764, 48766]"
47913,"[47027, 47028, 47029, 47322, 47910, 48484, 48485, 48486, 48766, 48767]"
48132,"[47548, 47549, 47550, 47843, 47844, 47845, 47846, 48129, 48130, 48131, 48133, 48134, 48135, 48413, 48415, 48416, 48418, 48419, 48696, 48697, 48698, 48699, 48700, 48979, 48980]"
48133,"[47549, 47550, 47843, 47844, 47845, 47846, 48130, 48131, 48133, 48134, 48135, 48415, 48416, 48418, 48419, 48420, 48697, 48698, 48699, 48700, 48701, 48979, 48980, 48981]"
48134,"[47258, 47550, 47844, 47845, 47846, 48131, 48133, 48134, 48135, 48415, 48416, 48418, 48419, 48420, 48698, 48699, 48700, 48701, 48980, 48981, 48982]"
48135,"[47258, 47555, 47845, 47846, 48133, 48134, 48135, 48416, 48418, 48419, 48420, 48699, 48700, 48701, 48981, 48982]"
48136,"[47258, 47260, 47555, 47556, 47846, 47852, 48133, 48134, 48135, 48418, 48419, 48420, 48700, 48701, 48982, 48984]"
48137,"[47260, 47555, 47556, 47852, 48134, 48135, 48140, 48418, 48419, 48420, 48701, 48984]"
48191,"[47313, 47903, 47904, 47905, 47906, 48756, 48757, 48759, 49037, 49038, 49039]"
48192,"[47903, 47904, 47905, 47906, 48756, 48757, 48759, 49038, 49039]"
48193,"[47903, 47904, 47905, 47906, 48196, 48757, 48759, 48761, 49039, 49041]"
48194,"[47904, 47905, 47906, 47910, 48196, 48759, 48761, 48762, 49041, 49042]"
48195,"[47319, 47905, 47906, 47910, 48196, 48759, 48761, 48762, 48763, 49041, 49042, 49043]"
48197,"[47319, 47910, 48196, 48484, 48761, 48762, 48763, 48764, 49043, 49044, 49045]"
48198,"[47322, 47910, 48196, 48484, 48485, 48762, 48763, 48764, 48766, 49044, 49045]"
48199,"[47322, 47910, 48196, 48484, 48485, 48486, 48763, 48764, 48766, 48767, 49045, 49047]"
48241,"[47363, 47365, 47660, 47661, 47952, 47953, 47954, 47955, 47956, 47957, 48240, 48241, 48242, 48243, 48244, 48526, 48527, 48528, 48805, 48807, 48809, 49088]"
48242,"[47365, 47366, 47660, 47661, 47662, 47952, 47953, 47954, 47955, 47956, 47957, 47958, 48240, 48241, 48242, 48243, 48244, 48245, 48526, 48527, 48528, 48529, 48807, 48809, 48810, 49088]"
48243,"[47365, 47366, 47367, 47660, 47661, 47662, 47663, 47953, 47954, 47955, 47956, 47957, 47958, 47959, 48240, 48241, 48242, 48243, 48244, 48245, 48246, 48526, 48527, 48528, 48529, 48530, 48807, 48809, 48810]"
48244,"[47366, 47367, 47368, 47660, 47661, 47662, 47663, 47664, 47954, 47955, 47956, 47957, 47958, 47959, 47960, 48241, 48242, 48243, 48244, 48245, 48246, 48247, 48526, 48527, 48528, 48529, 48530, 48531, 48809, 48810, 48812, 49092]"
48245,"[47367, 47368, 47369, 47661, 47662, 47663, 47664, 47665, 47955, 47956, 47957, 47958, 47959, 47960, 47961, 48242, 48243, 48244, 48245, 48246, 48247, 48248, 48526, 48527, 48528, 48529, 48530, 48531, 48809, 48810, 48812, 48813, 49092, 49093]"
48246,"[47368, 47369, 47370, 47662, 47663, 47664, 47665, 47666, 47956, 47957, 47958, 47959, 47960, 47961, 47962, 48243, 48244, 48245, 48246, 48247, 48248, 48249, 48527, 48528, 48529, 48530, 48531, 48533, 48810, 48812, 48813, 48814, 49092, 49093]"
48417,"[47550, 47844, 47845, 47846, 48130, 48131, 48133, 48134, 48135, 48415, 48416, 48418, 48419, 48420, 48696, 48697, 48698, 48699, 48700, 48701, 48979, 48980, 48981, 48982, 49261, 49262, 49263]"
48418,"[47845, 47846, 48131, 48133, 48134, 48135, 48415, 48416, 48418, 48419, 48420, 48697, 48698, 48699, 48700, 48701, 48979, 48980, 48981, 48982, 49262, 49263]"
48419,"[47846, 48133, 48134, 48135, 48416, 48418, 48419, 48420, 48698, 48699, 48700, 48701, 48980, 48981, 48982, 48984, 49263, 49265]"
48420,"[47555, 48133, 48134, 48135, 48418, 48419, 48420, 48699, 48700, 48701, 48981, 48982, 48984, 49265, 49266]"
48421,"[47555, 47556, 47852, 48134, 48135, 48140, 48418, 48419, 48420, 48700, 48701, 48982, 48984, 48986, 49265, 49266, 49267]"
48476,"[47903, 47904, 47905, 47906, 48756, 48757, 48759, 48761, 49037, 49038, 49039, 49041, 49320, 49321, 49322]"
48477,"[47904, 47905, 47906, 48196, 48756, 48757, 48759, 48761, 48762, 49038, 49039, 49041, 49042, 49321, 49322]"
48478,"[47905, 47906, 48196, 48757, 48759, 48761, 48762, 48763, 49039, 49041, 49042, 49043, 49322, 49324]"
48482,"[47910, 48196, 48484, 48485, 48761, 48762, 48763, 48764, 48766, 48767, 49043, 49044, 49045, 49047, 49326, 49327]"
48525,"[47660, 47952, 47953, 47954, 47955, 47956, 48240, 48241, 48242, 48243, 48244, 48526, 48527, 48528, 48805, 48807, 48809, 48810, 49088, 49371]"
48526,"[47660, 47661, 47953, 47954, 47955, 47956, 47957, 48240, 48241, 48242, 48243, 48244, 48245, 48526, 48527, 48528, 48529, 48805, 48807, 48809, 48810, 49088, 49371]"
48527,"[47660, 47661, 47662, 47954, 47955, 47956, 47957, 47958, 48240, 48241, 48242, 48243, 48244, 48245, 48246, 48526, 48527, 48528, 48529, 48530, 48807, 48809, 48810, 48812, 49088, 49092, 49371]"
48528,"[47661, 47662, 47663, 47955, 47956, 47957, 47958, 47959, 48241, 48242, 48243, 48244, 48245, 48246, 48247, 48526, 48527, 48528, 48529, 48530, 48531, 48807, 48809, 48810, 48812, 48813, 49092, 49093]"
48529,"[47662, 47663, 47664, 47956, 47957, 47958, 47959, 47960, 48242, 48243, 48244, 48245, 48246, 48247, 48248, 48526, 48527, 48528, 48529, 48530, 48531, 48809, 48810, 48812, 48813, 48814, 49092, 49093, 49375]"
48530,"[47663, 47664, 47665, 47957, 47958, 47959, 47960, 47961, 48243, 48244, 48245, 48246, 48247, 48248, 48249, 48527, 48528, 48529, 48530, 48531, 48533, 48809, 48810, 48812, 48813, 48814, 48815, 49092, 49093, 49095, 49375]"
48701,"[48133, 48134, 48135, 48416, 48418, 48419, 48420, 48698, 48699, 48700, 48701, 48979, 48980, 48981, 48982, 48984, 49262, 49263, 49265, 49266, 49545, 49547]"
48702,"[48134, 48135, 48418, 48419, 48420, 48699, 48700, 48701, 48980, 48981, 48982, 48984, 48986, 49263, 49265, 49266, 49267, 49547, 49548]"
48727,"[47873, 48160, 48161, 48443, 48444, 48445, 48446, 48724, 48727, 48729, 49006, 49288]"
48760,"[47906, 48196, 48757, 48759, 48761, 48762, 48763, 49038, 49039, 49041, 49042, 49043, 49044, 49321, 49322, 49324, 49325, 49604, 49606]"
48807,"[47953, 47954, 47955, 48240, 48241, 48242, 48243, 48526, 48527, 48528, 48805, 48807, 48809, 48810, 49085, 49088, 49371, 49651, 49652]"
48808,"[47954, 47955, 47956, 48240, 48241, 48242, 48243, 48244, 48526, 48527, 48528, 48529, 48805, 48807, 48809, 48810, 49088, 49092, 49371, 49652, 49654]"
48809,"[47955, 47956, 47957, 48241, 48242, 48243, 48244, 48245, 48526, 48527, 48528, 48529, 48530, 48807, 48809, 48810, 48812, 49088, 49092, 49093, 49371, 49654]"
48810,"[47956, 47957, 47958, 48242, 48243, 48244, 48245, 48246, 48526, 48527, 48528, 48529, 48530, 48531, 48807, 48809, 48810, 48812, 48813, 49088, 49092, 49093, 49371, 49375, 49654]"
48811,"[47957, 47958, 47959, 48243, 48244, 48245, 48246, 48247, 48526, 48527, 48528, 48529, 48530, 48531, 48809, 48810, 48812, 48813, 48814, 49092, 49093, 49095, 49375, 49657]"
48812,"[47958, 47959, 47960, 48244, 48245, 48246, 48247, 48248, 48527, 48528, 48529, 48530, 48531, 48533, 48809, 48810, 48812, 48813, 48814, 48815, 49092, 49093, 49095, 49096, 49375, 49377, 49657]"
48813,"[47959, 47960, 47961, 48245, 48246, 48247, 48248, 48249, 48528, 48529, 48530, 48531, 48533, 48534, 48810, 48812, 48813, 48814, 48815, 49092, 49093, 49095, 49096, 49097, 49375, 49377, 49378, 49657, 49659]"
48995,"[48147, 48148, 48149, 48430, 48431, 48432, 48433, 48434, 48711, 48712, 48714, 48715, 48716, 48997, 49279, 49842]"
49008,"[48160, 48161, 48443, 48444, 48445, 48446, 48724, 48727, 48729, 49006, 49287, 49288, 49293, 49574, 49856]"
49089,"[48241, 48242, 48243, 48526, 48527, 48528, 48805, 48807, 48809, 48810, 49088, 49092, 49371, 49651, 49652, 49654]"
49090,"[48242, 48243, 48244, 48526, 48527, 48528, 48529, 48807, 48809, 48810, 48812, 49088, 49092, 49093, 49371, 49375, 49652, 49654, 49939]"
49091,"[48243, 48244, 48245, 48526, 48527, 48528, 48529, 48530, 48807, 48809, 48810, 48812, 48813, 49088, 49092, 49093, 49371, 49375, 49654, 49657, 49939]"
49092,"[48244, 48245, 48246, 48527, 48528, 48529, 48530, 48531, 48809, 48810, 48812, 48813, 48814, 49092, 49093, 49095, 49371, 49375, 49377, 49654, 49657, 49939]"
49093,"[48245, 48246, 48247, 48528, 48529, 48530, 48531, 48809, 48810, 48812, 48813, 48814, 48815, 49092, 49093, 49095, 49096, 49375, 49377, 49378, 49657, 49659, 49942]"
49094,"[48246, 48247, 48248, 48529, 48530, 48531, 48533, 48810, 48812, 48813, 48814, 48815, 49092, 49093, 49095, 49096, 49097, 49375, 49377, 49378, 49379, 49657, 49659, 49660, 49942, 49943]"
49100,"[48252, 48253, 48254, 48535, 48536, 48537, 48538, 48539, 48817, 48818, 48819, 48820, 49097, 49099, 49100, 49379, 49380, 49384, 49385, 49662, 49665, 49666]"
49101,"[48253, 48254, 48255, 48536, 48537, 48538, 48539, 48817, 48818, 48819, 48820, 49099, 49100, 49380, 49384, 49385, 49665, 49666, 49667, 49950]"
49102,"[48254, 48255, 48256, 48537, 48538, 48539, 48541, 48818, 48819, 48820, 49099, 49100, 49384, 49385, 49665, 49666, 49667, 49668, 49950, 49951]"
49103,"[48255, 48256, 48538, 48539, 48541, 48819, 48820, 49100, 49384, 49385, 49665, 49666, 49667, 49668, 49669, 49950, 49951, 49952]"
49104,"[48256, 48539, 48541, 48820, 49384, 49385, 49666, 49667, 49668, 49669, 49670, 49951, 49952, 49953]"
49146,[]
49147,[48868]
49148,[48868]
49382,"[48536, 48537, 48538, 48817, 48818, 48819, 48820, 49097, 49099, 49100, 49379, 49380, 49384, 49385, 49661, 49662, 49665, 49666, 49667, 49950, 50232]"
49383,"[48537, 48538, 48539, 48818, 48819, 48820, 49099, 49100, 49380, 49384, 49385, 49662, 49665, 49666, 49667, 49668, 49950, 49951, 50232, 50234]"
49384,"[48538, 48539, 48819, 48820, 49099, 49100, 49384, 49385, 49665, 49666, 49667, 49668, 49669, 49950, 49951, 49952, 50234, 50235]"
49385,"[48539, 48541, 48820, 49100, 49384, 49385, 49665, 49666, 49667, 49668, 49669, 49670, 49950, 49951, 49952, 49953, 50234, 50235, 50236]"
49386,"[48541, 49384, 49385, 49665, 49666, 49667, 49668, 49669, 49670, 49671, 49950, 49951, 49952, 49953, 49954, 50235, 50236, 50237]"
49387,"[48541, 49384, 49385, 49390, 49666, 49667, 49668, 49669, 49670, 49671, 49951, 49952, 49953, 49954, 49955, 50236, 50237, 50238]"
49428,[]
49429,[]
49430,[48868]
49431,[48868]
49432,"[48868, 50285]"
49660,"[48814, 48815, 49095, 49096, 49097, 49375, 49377, 49378, 49379, 49380, 49657, 49659, 49660, 49661, 49662, 49942, 49943, 50228, 50513]"
49665,"[48819, 48820, 49099, 49100, 49380, 49384, 49385, 49662, 49665, 49666, 49667, 49668, 49950, 49951, 49952, 50232, 50234, 50235, 50518]"
49666,"[48820, 49100, 49384, 49385, 49665, 49666, 49667, 49668, 49669, 49950, 49951, 49952, 49953, 50232, 50234, 50235, 50236, 50518]"
49667,"[49384, 49385, 49665, 49666, 49667, 49668, 49669, 49670, 49950, 49951, 49952, 49953, 49954, 50234, 50235, 50236, 50237, 50518, 50520]"
49668,"[49384, 49385, 49665, 49666, 49667, 49668, 49669, 49670, 49671, 49950, 49951, 49952, 49953, 49954, 49955, 50234, 50235, 50236, 50237, 50238, 50520, 50521]"
49669,"[49384, 49385, 49390, 49666, 49667, 49668, 49669, 49670, 49671, 49950, 49951, 49952, 49953, 49954, 49955, 49956, 50235, 50236, 50237, 50238, 50239, 50520, 50521, 50522]"
49670,"[49385, 49390, 49667, 49668, 49669, 49670, 49671, 49951, 49952, 49953, 49954, 49955, 49956, 50236, 50237, 50238, 50239, 50240, 50521, 50522, 50523]"
49671,"[49390, 49668, 49669, 49670, 49671, 49952, 49953, 49954, 49955, 49956, 50237, 50238, 50239, 50240, 50241, 50522, 50523, 50524]"
49712,[]
49713,[]
49714,[]
49715,"[48868, 50285]"
49716,"[48868, 50285]"
49717,"[48868, 50285]"
49844,"[48997, 49279, 49841, 49842, 50125, 50130, 50410, 50411, 50412, 50413, 50414, 50695, 50696, 50697]"
49845,"[48997, 49279, 49842, 50130, 50411, 50412, 50413, 50414, 50696, 50697, 50698]"
49846,"[48997, 49279, 50130, 50412, 50413, 50414, 50416, 50697, 50698, 50699]"
49945,"[49096, 49097, 49377, 49378, 49379, 49380, 49659, 49660, 49661, 49662, 49942, 49943, 50228, 50232, 50513, 50515, 50797]"
49946,"[49097, 49099, 49378, 49379, 49380, 49659, 49660, 49661, 49662, 49665, 49943, 50228, 50232, 50513, 50515, 50797]"
49947,"[49099, 49100, 49379, 49380, 49660, 49661, 49662, 49665, 49666, 49950, 50228, 50232, 50234, 50513, 50515]"
49948,"[49099, 49100, 49380, 49384, 49661, 49662, 49665, 49666, 49667, 49950, 49951, 50232, 50234, 50235, 50515, 50518]"
49949,"[49100, 49384, 49385, 49662, 49665, 49666, 49667, 49668, 49950, 49951, 49952, 50232, 50234, 50235, 50236, 50515, 50518]"
49950,"[49384, 49385, 49665, 49666, 49667, 49668, 49669, 49950, 49951, 49952, 49953, 50232, 50234, 50235, 50236, 50237, 50518, 50520, 50803]"
49951,"[49384, 49385, 49665, 49666, 49667, 49668, 49669, 49670, 49950, 49951, 49952, 49953, 49954, 50232, 50234, 50235, 50236, 50237, 50238, 50518, 50520, 50521, 50803, 50804]"
49952,"[49384, 49385, 49665, 49666, 49667, 49668, 49669, 49670, 49671, 49950, 49951, 49952, 49953, 49954, 49955, 50234, 50235, 50236, 50237, 50238, 50239, 50518, 50520, 50521, 50522, 50803, 50804, 50805]"
49953,"[49385, 49666, 49667, 49668, 49669, 49670, 49671, 49950, 49951, 49952, 49953, 49954, 49955, 49956, 50234, 50235, 50236, 50237, 50238, 50239, 50240, 50520, 50521, 50522, 50523, 50804, 50805, 50806]"
49954,"[49390, 49667, 49668, 49669, 49670, 49671, 49951, 49952, 49953, 49954, 49955, 49956, 50235, 50236, 50237, 50238, 50239, 50240, 50241, 50520, 50521, 50522, 50523, 50524, 50805, 50806, 50807]"
49955,"[49390, 49668, 49669, 49670, 49671, 49952, 49953, 49954, 49955, 49956, 50236, 50237, 50238, 50239, 50240, 50241, 50242, 50521, 50522, 50523, 50524, 50525, 50806, 50807, 50808]"
49956,"[49390, 49669, 49670, 49671, 49953, 49954, 49955, 49956, 50237, 50238, 50239, 50240, 50241, 50242, 50243, 50522, 50523, 50524, 50525, 50807, 50808, 50809]"
49996,[]
49997,[]
49998,[50285]
49999,[50285]
50000,[50285]
50001,[50285]
50002,[50285]
50128,"[49279, 49841, 49842, 50125, 50130, 50409, 50410, 50411, 50412, 50413, 50414, 50694, 50695, 50696, 50697, 50698, 50979, 50980]"
50129,"[49279, 49842, 50130, 50410, 50411, 50412, 50413, 50414, 50416, 50695, 50696, 50697, 50698, 50699, 50979, 50980, 50981]"
50130,"[49279, 50130, 50411, 50412, 50413, 50414, 50416, 50696, 50697, 50698, 50699, 50980, 50981, 50982]"
50131,"[50130, 50412, 50413, 50414, 50416, 50418, 50697, 50698, 50699, 50701, 50981, 50982, 50983]"
50141,"[49574, 49575, 49856, 49859, 49860, 50138, 50140, 50142, 50143, 50144, 50423, 50427, 50428, 50710, 50711]"
50235,"[49384, 49385, 49665, 49666, 49667, 49668, 49669, 49950, 49951, 49952, 49953, 49954, 50232, 50234, 50235, 50236, 50237, 50238, 50518, 50520, 50521, 50522, 50803, 50804, 50805, 51087]"
50237,"[49667, 49668, 49669, 49670, 49671, 49950, 49951, 49952, 49953, 49954, 49955, 49956, 50234, 50235, 50236, 50237, 50238, 50239, 50240, 50518, 50520, 50521, 50522, 50523, 50524, 50803, 50804, 50805, 50806, 50807, 51087, 51088, 51089]"
