순번,설치위치 주소,위도(X),경도(Y),추가 센서 #1,추가 센서 #2,추가 센서 #3,추가 센서 #4,추가 센서 #5
987,서울특별시 송파구 방이동 193-14,37.51176831,127.1242095,1,0,0,0,0
988,서울특별시 마포구 상암동 499-2,37.57131077,126.8708252,1,1,1,1,0
989,서울특별시 동작구 사당동 300-8,37.48098219,126.971649,1,0,0,0,0
990,서울특별시 양천구 신정동 1019-19,37.52115715,126.86114,1,0,0,0,0
991,서울특별시 영등포구 여의도동 19-1,37.52600465,126.9133532,1,1,0,0,0
992,서울특별시 종로구 궁정동 12-1,37.58414084,126.9705631,1,0,0,0,0
993,서울특별시 송파구 잠실동 1168-9,37.51841537,127.0680591,1,1,1,1,0
994,서울특별시 종로구 돈의동 162,37.57121882,126.9906086,1,0,0,0,0
995,서울특별시 종로구 명륜4가 206-8,37.58188025,126.9981525,1,0,0,0,0
996,서울특별시 종로구 효제동 173-2,37.57203734,127.0050414,1,0,0,0,0
997,서울특별시 성동구 응봉동 15,37.55214248,127.0355848,1,0,0,0,0
998,서울특별시 종로구 재동 54-1,37.57893651,126.9859126,1,0,0,0,0
999,서울특별시 종로구 창신동 산 6-25,37.57894032,127.0144864,1,0,0,0,0
1000,서울특별시 송파구 문정동 28-9,37.48976406,127.1242858,1,0,0,0,0
1001,서울특별시 도봉구 창동 542-1,37.63739638,127.0390037,1,0,0,0,0
1002,서울특별시 송파구 문정동 150-12,37.48968349,127.1119082,1,0,0,0,0
1003,서울특별시 종로구 이화동 9-264,37.57769818,127.006748,1,0,0,0,0
1004,서울특별시 양천구 신월동 92-17,37.53555966,126.8328365,1,0,0,0,0
1005,서울특별시 영등포구 당산동3가 250,37.52497813,126.8974438,1,0,0,0,0
1006,서울특별시 강동구 암사동 501-4,37.55039085,127.1282922,1,0,0,0,0
1007,서울특별시 서대문구 홍제동 7-13,37.59374035,126.9497638,1,0,0,0,0
1008,서울특별시 강서구 화곡동 668-10,37.53521949,126.8398536,1,0,0,0,0
1009,서울특별시 마포구 망원동 403-2,37.5555906,126.905533,1,0,0,0,0
1010,서울특별시 양천구 신정동 949-5,37.52455321,126.8557892,1,0,0,0,0
1011,서울특별시 용산구 한남동 726-366,37.5403991,127.0047736,1,0,0,0,0
1012,서울특별시 종로구 삼청동 산 2-2,37.58801836,126.9838569,1,0,0,0,0
1013,서울특별시 구로구 구로동 762,37.48821616,126.8851381,1,0,0,0,0
1014,서울특별시 종로구 부암동 265-21,37.59243151,126.9640906,1,0,0,0,0
1015,서울특별시 광진구 자양동 720,37.5334424,127.0809633,1,0,0,0,0
1016,서울특별시 양천구 신정동 842-1,37.50908951,126.8668465,1,0,0,0,0
1017,서울특별시 구로구 구로동 742-80,37.48887854,126.8851157,1,0,0,0,0
1018,서울특별시 양천구 신정동 294-18,37.51887605,126.8710894,1,0,0,0,0
1019,서울특별시 양천구 목동 916-2,37.52576762,126.8753744,1,0,0,0,0
1020,서울특별시 양천구 목동 525-2,37.54645142,126.872103,1,0,0,0,0
1021,서울특별시 성동구 행당동 317-18,37.5580386,127.0296494,1,0,0,0,0
1022,서울특별시 양천구 목동 621-19,37.54502804,126.8646607,1,0,0,0,0
1023,서울특별시 성동구 용답동 28-7,37.56051284,127.0528535,1,0,0,0,0
1024,서울특별시 양천구 신월동 852,37.52535041,126.837774,1,0,0,0,0
1025,서울특별시 성동구 성수동1가 160-1,37.53810274,127.0468807,1,0,0,0,0
1026,서울특별시 성동구 마장동 450-65,37.57114665,127.037106,1,0,0,0,0
1027,서울특별시 은평구 불광동 613-2,37.61059265,126.9329957,1,1,0,0,0
1028,서울특별시 송파구 풍납동 281-3,37.53247211,127.1143011,1,0,0,0,0
1029,서울특별시 양천구 신정동 1208-1,37.51933652,126.8500062,1,0,0,0,0
1030,서울특별시 종로구 창신동 619-2,37.57852949,127.009068,1,0,0,0,0
1031,서울특별시 양천구 목동 946-1,37.54305082,126.8690922,1,0,0,0,0
1032,서울특별시 종로구 구기동 110-30,37.60787019,126.9563725,1,0,0,0,0
1033,서울특별시 영등포구 여의도동 85,37.52441417,126.9370134,1,1,0,0,0
1034,서울특별시 성북구 길음동 1064-1,37.60666796,127.0273181,1,0,0,0,0
1035,서울특별시 금천구 시흥동 832-14,37.45237475,126.908304,1,0,0,0,0
1036,서울특별시 종로구 동숭동 1-124,37.58027207,127.0030684,1,0,0,0,0
1037,서울특별시 중랑구 면목동 62-2,37.58489888,127.0940258,1,0,0,0,0
1038,서울특별시 종로구 사직동 262-197,37.57646196,126.9655363,1,0,0,0,0
1039,서울특별시 관악구 신림동 1439-3,37.48739741,126.9271244,1,0,0,0,0
1040,서울특별시 노원구 상계동 1318-1,37.65989698,127.0685417,1,0,0,0,0
1041,서울특별시 종로구 삼청동 35-112,37.58243882,126.9821042,1,0,0,0,0
1042,서울특별시 송파구 삼전동 62,37.50274913,127.0925242,1,0,0,0,0
1043,서울특별시 광진구 중곡동 265-5,37.56307353,127.0819947,1,0,0,0,0
1044,서울특별시 도봉구 창동 585-13,37.63994636,127.0360107,1,0,0,0,0
1045,서울특별시 중구 덕수궁길 15 서울시청 서소문별관3동,37.5648,126.975981,0,0,0,0,0
1046,서울특별시 송파구 잠실동 205-17,37.50908813,127.0840569,1,0,0,0,0
1047,서울특별시 양천구 신월동 805,37.53246263,126.8330763,1,0,0,0,0
1048,서울특별시 양천구 목동 616-15,37.54850717,126.8646481,1,0,0,0,0
1049,서울특별시 중랑구 묵동 249-24,37.60504164,127.0754326,1,0,0,0,0
1050,서울특별시 마포구 망원동 403-6,37.55524371,126.9069028,1,0,0,0,0
1051,서울특별시 양천구 신월동 796,37.534444,126.8347904,1,0,0,0,0
1052,서울특별시 동작구 상도동 518-7,37.4990258,126.9520123,1,0,0,0,0
1053,서울특별시 금천구 독산4동 371-2,37.47007655,126.907223,1,0,0,0,0
1054,서울특별시 강북구 수유동 55-7,37.6303757,127.0226279,1,0,0,0,0
1055,서울특별시 노원구 공릉동 552-4,37.62280993,127.0749633,1,0,0,0,0
1056,서울특별시 양천구 신월동 802,37.53124609,126.8361285,1,0,0,0,0
1057,서울특별시 동작구 사당동 708-646,37.48870857,126.9786333,1,0,0,0,0
1058,서울특별시 강남구 개포동 186-19,37.48903041,127.0678834,1,0,0,0,0
1059,서울특별시 강남구 논현동 280,37.508671,127.0227914,1,0,0,0,0
1060,서울특별시 서초구 반포동 4-15,37.50458059,126.9945012,1,0,0,0,0
1061,서울특별시 관악구 신림동길 14,37.4871672,126.9259298,0,0,0,0,0
1062,서울특별시 마포구 포은로6길 10,37.5552571,126.9042671,0,0,0,0,0
1063,서울특별시 양천구 오목로34길 5,37.5245308,126.855007,0,0,0,0,0
1064,서울특별시 성동구 뚝섬로3길 18,37.5420391,127.0496855,0,0,0,0,0
1065,서울특별시 강서구 개화동 620-14,37.587597,126.80256,0,0,1,1,0
1066,서울특별시 강서구 방화동 500-7,37.57271081,126.8051892,0,0,0,0,1
1067,서울특별시 강서구 방화동 612-64,37.5638024,126.80903,1,0,0,0,0
1068,서울특별시 강서구 개화동 330,37.58461239,126.8112279,0,0,1,1,1
1069,서울특별시 강서구 방화동 820-4,37.5798668,126.8153675,0,0,1,1,1
1070,서울특별시 강서구 마곡동 731-274,37.5706645,126.816897,1,0,0,0,0
1071,서울특별시 강서구 마곡동 731-268,37.57033772,126.8172017,0,0,1,1,0
1072,서울특별시 구로구 온수동 120-4,37.4929612,126.8192733,0,0,0,0,0
1073,서울특별시 강서구 마곡동 730-446,37.55839203,126.8220832,0,0,0,0,1
1074,서울특별시 강서구 마곡동 731-62,37.56777456,126.8219222,0,0,0,0,1
1075,서울특별시 양천구 신월동 257,37.540569,126.826952,0,0,0,0,0
1076,서울특별시 강서구 마곡동 727-821,37.5634101,126.827107,0,0,0,0,1
1077,서울특별시 양천구 신월동 166-2,37.534928,126.828262,1,0,0,0,0
1078,서울특별시 구로구 궁동 47,37.5005422,126.8296298,0,0,0,0,0
1079,서울특별시 구로구 궁동 252,37.5015293,126.8296549,0,1,0,0,0
1080,서울특별시 양천구 신월동 198-1,37.53241454,126.8295669,0,0,1,1,0
1081,서울특별시 구로구 궁동 213-45,37.49396297,126.8313699,0,0,0,0,0
1082,서울특별시 구로구 궁동 252-17,37.49519976,126.8305808,0,1,0,0,0
1083,서울특별시 강서구 마곡동 728-153,37.55788727,126.8298493,0,0,0,0,1
1084,서울특별시 강서구 마곡동 727-558,37.56405378,126.830898,0,0,0,0,1
1085,서울특별시 강서구 마곡동 52-1,37.5724576,126.831354,0,0,0,0,1
1086,서울특별시 구로구 궁동 192-14,37.4956735,126.8345852,1,0,0,0,0
1087,서울특별시 강서구 내발산동 697,37.552284,126.83329,1,0,0,0,0
1088,서울특별시 양천구 신월동 980,37.516893,126.836591,1,0,0,0,0
1089,서울특별시 강서구 마곡동 727-286,37.56838023,126.8355318,0,0,0,0,1
1090,서울특별시 구로구 오류동 313-2,37.4963533,126.8372411,0,0,0,0,0
1091,서울특별시 강서구 마곡동 406-1,37.57568999,126.8365824,0,0,1,1,1
1092,서울특별시 구로구 오류동 81-127,37.495088,126.8382534,0,0,1,1,0
1093,서울특별시 강서구 마곡동 727-1256,37.56217169,126.8385037,0,0,0,0,1
1094,서울특별시 양천구 신월동 237-7,37.5270845,126.839468,0,0,1,1,0
1095,서울특별시 강서구 화곡동 937-7,37.52930421,126.8398276,1,0,0,0,0
1096,서울특별시 강서구 화곡동 1089-67,37.53973,126.839874,0,0,0,0,1
1097,서울특별시 강서구 화곡동 1052-15,37.54289636,126.8397691,0,0,1,1,0
1098,서울특별시 강서구 화곡동 1089-30,37.543514,126.83949,1,0,0,0,0
1099,서울특별시 구로구 오류동 73-6,37.4927672,126.8406947,0,1,0,0,0
1100,서울특별시 강서구 화곡동 921-6,37.5297648,126.84081,0,0,0,0,1
1101,서울특별시 구로구 오류동 46-1,37.4950643,126.8420773,1,0,0,0,0
1102,서울특별시 구로구 천왕동 10-10,37.4825056,126.8429455,0,1,0,0,0
1103,서울특별시 구로구 오류동 135-19,37.4928416,126.8436078,0,0,0,0,0
1104,서울특별시 구로구 개봉동 64-88,37.499603,126.8445829,0,0,0,0,0
1105,서울특별시 구로구 오류동 33-73,37.496794,126.8459763,0,0,1,1,0
1106,서울특별시 강서구 화곡동 24-128,37.54595337,126.8455358,0,0,1,1,0
1107,서울특별시 강서구 가양동 1459-9,37.57336178,126.8444268,0,0,1,1,0
1108,서울특별시 강서구 화곡동 901-15,37.52930542,126.8458596,0,0,1,1,0
1109,서울특별시 강서구 화곡동 24-536,37.54664,126.84609,1,0,0,0,0
1110,서울특별시 구로구 개봉동 74-57,37.4981891,126.8472369,1,0,0,0,0
1111,서울특별시 구로구 고척동 249-16,37.5053312,126.8478479,0,0,0,0,0
1112,서울특별시 강서구 화곡동 904-13,37.52873164,126.8472962,1,0,0,0,0
1113,서울특별시 강서구 화곡동 662-6,37.53075455,126.8471852,0,0,0,0,1
1114,서울특별시 구로구 개봉동 242-6,37.4946379,126.8486784,0,1,0,0,0
1115,서울특별시 강서구 화곡동 999-6,37.551407,126.84792,0,0,0,0,0
1116,서울특별시 구로구 개봉동 298-3,37.4853013,126.8499675,1,0,0,0,0
1117,서울특별시 강서구 화곡동 980-27,37.55115,126.84977,0,0,1,1,0
1118,서울특별시 구로구 개봉동 312-25,37.4829713,126.8516142,0,1,0,0,0
1119,서울특별시 구로구 개봉동 298-32,37.4847603,126.8507812,0,0,0,0,0
1120,서울특별시 구로구 개봉동 375-1,37.4936669,126.8513147,0,0,0,0,0
1121,서울특별시 강서구 화곡동 980-19,37.55132283,126.8507871,1,0,0,0,0
1122,서울특별시 구로구 개봉동 141-56,37.4984847,126.8528049,0,0,1,1,0
1123,서울특별시 양천구 신정동 1226,37.516373,126.851954,0,0,0,0,0
1124,서울특별시 양천구 신정동 930-51,37.526423,126.852129,0,0,1,1,0
1125,서울특별시 강서구 가양동 1459-6,37.56884152,126.851807,0,0,1,1,0
1126,서울특별시 구로구 고척동 315,37.5012785,126.8533815,0,0,0,0,0
1127,서울특별시 구로구 고척동 164-141,37.5035975,126.8538423,0,1,0,0,0
1128,서울특별시 구로구 고척동 산 8,37.5100715,126.8530221,0,1,0,0,0
1129,서울특별시 양천구 신정동 1148-1,37.5172119,126.85349,1,0,0,0,0
1130,서울특별시 양천구 신정동 1098,37.5240042,126.8532859,1,0,0,0,0
1131,서울특별시 구로구 개봉동 403-77,37.48915909,126.8562924,0,0,0,0,0
1132,서울특별시 구로구 고척동 97-5,37.4993769,126.8555496,1,0,0,0,0
1133,서울특별시 구로구 고척동 339-4,37.5070383,126.8558945,0,0,0,0,0
1134,서울특별시 강서구 등촌동 655-27,37.55581,126.855896,0,0,1,1,0
1135,서울특별시 강서구 등촌동 628-31,37.558857,126.856155,1,0,0,0,0
1136,서울특별시 구로구 개봉동 198-21,37.4928738,126.8599344,0,1,0,0,0
1137,서울특별시 구로구 개봉동 199-9,37.4940471,126.8603614,0,0,0,0,1
1138,서울특별시 구로구 개봉동 416-99,37.495044,126.8599355,0,0,0,0,0
1139,서울특별시 양천구 신정동 894-13,37.5287363,126.8615766,0,0,1,1,0
1140,서울특별시 강서구 등촌동 649-10,37.55249008,126.8622249,0,0,1,1,0
1141,서울특별시 강서구 등촌동 636-48,37.55551,126.86173,1,0,0,0,0
1142,서울특별시 구로구 고척동 69-9,37.498327,126.8650933,1,0,0,0,0
1143,서울특별시 양천구 신정동 321,37.51653775,126.8657425,1,0,0,0,0
1144,서울특별시 양천구 목동 324-6,37.544109,126.864959,1,0,0,0,0
1145,서울특별시 강서구 가양동 1485-5,37.56117,126.86532,0,0,1,1,0
1146,서울특별시 구로구 고척동 62-125,37.5021067,126.8673354,0,0,0,0,0
1147,서울특별시 구로구 고척동 62-6,37.5020387,126.868353,0,1,0,0,0
1148,서울특별시 양천구 신정동 177-51,37.5048976,126.868081,1,0,0,0,0
1149,서울특별시 강서구 염창동 284-30,37.55179922,126.8677853,1,0,0,0,0
1150,서울특별시 구로구 고척동 60-63,37.5043009,126.8700428,0,0,1,1,0
1151,서울특별시 양천구 신정동 162-46,37.50855711,126.8708272,0,1,0,0,0
1152,서울특별시 양천구 신정동 162-49,37.5083618,126.8713392,0,0,0,0,0
1153,서울특별시 양천구 목동 923-1,37.52647,126.871063,0,0,0,0,1
1154,서울특별시 강서구 염창동 70,37.557026,126.87123,0,0,1,1,0
1155,서울특별시 구로구 구로동 614-21,37.5026648,126.8748147,1,0,0,0,0
1156,서울특별시 강서구 염창동 299-2,37.552124,126.87429,0,0,0,0,0
1157,서울특별시 구로구 신도림동 286-4,37.5085432,126.8760899,0,0,0,0,1
1158,서울특별시 양천구 신정동 1278,37.515706,126.876349,0,0,0,0,1
1159,서울특별시 강서구 염창동 284-49,37.550232,126.875175,1,0,0,0,0
1160,서울특별시 금천구 가산동 547-97,37.47875226,126.8772803,0,0,1,1,0
1161,서울특별시 금천구 가산동 459-16,37.48273597,126.8777328,1,0,0,0,0
1162,서울특별시 금천구 가산동 459-16,37.48304334,126.8775887,0,0,0,0,1
1163,서울특별시 구로구 신도림동 285-6,37.509946,126.8774276,0,0,1,1,0
1164,서울특별시 강서구 염창동 261-13,37.54810095,126.8765238,0,0,1,1,0
1165,서울특별시 구로구 신도림동 406-10,37.50407808,126.8808427,0,0,0,0,1
1166,서울특별시 양천구 목동 131-55,37.5440902,126.8798334,0,0,0,0,0
1167,서울특별시 금천구 가산동 371-9,37.47988729,126.8817291,0,0,0,0,1
1168,서울특별시 구로구 구로동 476-11,37.4967271,126.8812446,1,0,0,0,0
1169,서울특별시 구로구 신도림동 299-3,37.5120624,126.8818705,0,0,0,0,1
1170,서울특별시 영등포구 양평동2가 41-87,37.52376144,126.8818303,0,0,0,0,1
1171,서울특별시 마포구 상암동 1542-4,37.57756716,126.8810408,0,0,0,0,1
1172,서울특별시 금천구 가산동 345-23,37.47226015,126.8825523,1,0,0,0,0
1173,서울특별시 구로구 가리봉동 13-99,37.4861232,126.8839534,0,0,0,0,1
1174,서울특별시 구로구 구로동 486-92,37.4980519,126.8837793,0,0,0,0,0
1175,서울특별시 금천구 가산동 60-35,37.4769755,126.8848324,1,0,0,0,0
1176,서울특별시 구로구 신도림동 433-8,37.5070704,126.884499,0,0,0,0,1
1177,서울특별시 영등포구 양화동 138-1,37.54361462,126.8869361,0,0,1,1,0
1178,서울특별시 금천구 독산동 335-17,37.47191452,126.8890155,0,0,1,1,0
1179,서울특별시 구로구 가리봉동 126-61,37.4813556,126.888375,0,0,0,0,1
1180,서울특별시 구로구 가리봉동 123-14,37.4822901,126.8886436,0,0,0,0,0
1181,서울특별시 금천구 독산동 1082-3,37.46788347,126.8899932,1,0,0,0,0
1182,서울특별시 금천구 가산동 143-47,37.478008,126.890183,0,0,1,1,0
1183,서울특별시 구로구 구로동 102,37.4967126,126.8897101,1,0,0,0,0
1184,서울특별시 구로구 구로동 50,37.5017691,126.8896995,0,0,0,0,0
1185,서울특별시 구로구 신도림동 330-6,37.5113583,126.8894687,0,0,0,0,1
1186,서울특별시 영등포구 양평동1가 216-1,37.5239024,126.8892167,1,0,0,0,0
1187,서울특별시 영등포구 양평동 482,37.53010279,126.8890186,0,0,1,1,0
1188,서울특별시 금천구 가산동 235-83,37.47271744,126.8911946,1,0,0,0,0
1189,서울특별시 구로구 가리봉동 135-24,37.4798706,126.8914215,1,0,0,0,0
1190,서울특별시 마포구 상암동 1641,37.57345125,126.8901738,0,0,0,0,1
1191,서울특별시 금천구 독산동 1129-1,37.45271079,126.8921902,0,0,1,1,0
1192,서울특별시 금천구 독산동 1006,37.46643883,126.8919569,0,0,1,1,0
1193,서울특별시 구로구 구로동 50-8,37.5024419,126.8922152,0,1,0,0,0
1194,서울특별시 영등포구 문래동4가 32-38,37.51402264,126.892053,0,0,0,0,0
1195,서울특별시 영등포구 당산동2가 21-1,37.52070114,126.8922148,0,0,0,0,1
1196,서울특별시 구로구 구로동 50-9,37.5050916,126.8927543,0,0,0,0,1
1197,서울특별시 영등포구 양평동3가 74-4,37.53121736,126.8924261,0,0,0,0,1
1198,서울특별시 구로구 구로동 165-1,37.4878468,126.8947785,0,0,0,0,1
1199,서울특별시 은평구 수색동 411-9,37.583223,126.893921,1,0,0,0,0
1200,서울특별시 영등포구 대림동 810-35,37.49436374,126.8952581,0,0,0,0,0
1201,서울특별시 영등포구 당산동3가 385,37.52562369,126.895178,0,0,1,1,0
1202,서울특별시 영등포구 당산동3가 395-18,37.52780563,126.8946482,1,0,0,0,0
1203,서울특별시 금천구 독산동 1082-14,37.465187,126.89667,1,0,0,0,0
1204,서울특별시 영등포구 당산동1가 42,37.52156419,126.8966528,1,0,0,0,0
1205,서울특별시 영등포구 양평동4가 51-1,37.53544623,126.8956897,1,0,0,0,0
1206,서울특별시 영등포구 양평동4가 68-1,37.53623972,126.896028,0,0,1,1,0
1207,서울특별시 마포구 망원동 450-10,37.5592634,126.8963261,0,0,1,1,0
1208,서울특별시 마포구 망원동 463-13,37.55990249,126.8963403,0,0,0,0,1
1209,서울특별시 마포구 성산동 664,37.57069938,126.8963627,0,0,0,0,1
1210,서울특별시 은평구 수색동 136-52,37.584292,126.897252,0,0,0,0,0
1211,서울특별시 금천구 시흥동 1027-4,37.44481098,126.8989555,0,0,1,1,0
1212,서울특별시 영등포구 도림동 255-2,37.50465885,126.8987359,0,0,0,0,0
1213,서울특별시 영등포구 도림동 159-66,37.5105342,126.8985821,1,0,0,0,1
1214,서울특별시 금천구 시흥동 993-2,37.45303999,126.9006809,1,0,0,0,0
1215,서울특별시 금천구 시흥동 993-2,37.45322941,126.9006079,0,0,1,1,0
1216,서울특별시 금천구 독산동 1034,37.46585864,126.9004592,0,0,1,1,0
1217,서울특별시 금천구 독산동 201-2,37.47073449,126.9002362,1,0,0,0,0
1218,서울특별시 영등포구 대림동 1072-17,37.49146552,126.8999928,0,0,0,0,1
1219,서울특별시 영등포구 당산동1가 6-1,37.51996238,126.8997927,0,0,0,0,1
1220,서울특별시 영등포구 당산동4가 32-77,37.52865632,126.8996708,0,0,0,0,1
1221,서울특별시 마포구 망원동 490,37.55376665,126.8998281,0,0,1,1,0
1222,서울특별시 금천구 시흥동 1001-21,37.44008828,126.9014137,0,0,1,1,0
1223,서울특별시 금천구 시흥동 993-2,37.45326553,126.9007563,0,0,0,0,0
1224,서울특별시 금천구 독산동 997-6,37.47781465,126.9016711,0,0,1,1,0
1225,서울특별시 마포구 성산동 595,37.56528464,126.9004625,0,0,0,0,1
1226,서울특별시 금천구 독산동 971,37.47626876,126.9019205,1,0,0,0,0
1227,서울특별시 구로구 구로동 1123-9,37.4840119,126.9019353,1,0,0,0,0
1228,서울특별시 구로구 구로동 810-3,37.4850236,126.9018438,0,0,1,1,0
1229,서울특별시 은평구 증산동 223-46,37.578507,126.900952,1,0,0,0,0
1230,서울특별시 금천구 시흥동 1000-134,37.44874492,126.9037161,0,0,1,1,0
1231,서울특별시 영등포구 대림동 994-27,37.48531917,126.9031736,0,0,0,0,0
1232,서울특별시 영등포구 문래동3가 2-2,37.51520356,126.9029958,0,0,0,0,1
1233,서울특별시 영등포구 당산동6가 281-1,37.53472058,126.9034723,0,0,0,0,1
1234,서울특별시 마포구 망원동 471-39,37.5624093,126.9025814,0,0,0,0,0
1235,서울특별시 마포구 성산동 350-2,37.56345033,126.9029138,0,0,1,1,0
1236,서울특별시 마포구 성산동 370,37.56630449,126.9026878,1,0,0,0,0
1237,서울특별시 금천구 시흥동 1001-13,37.44221031,126.9044271,0,0,0,0,0
1238,서울특별시 금천구 시흥동 935-45,37.44809254,126.904653,1,0,0,0,0
1239,서울특별시 서대문구 북가좌동 352-9,37.578401,126.904257,0,0,0,0,0
1240,서울특별시 금천구 시흥동 972-4,37.43529065,126.9063508,0,0,1,1,0
1241,서울특별시 마포구 합정동 444-12,37.55022331,126.9055615,0,0,1,1,0
1242,서울특별시 마포구 망원동 424-30,37.55809803,126.9049238,0,0,0,0,1
1243,서울특별시 관악구 신림동 570,37.48237553,126.9064016,0,0,0,0,1
1244,서울특별시 영등포구 대림동 990-130,37.48900721,126.9062077,0,0,0,0,1
1245,서울특별시 영등포구 영등포동7가 208-1,37.52399936,126.9058571,1,0,0,0,0
1246,서울특별시 은평구 역촌동 219-22,37.605033,126.906265,1,0,0,0,0
1247,서울특별시 동작구 신대방동 700-2,37.487625,126.908275,1,0,0,0,0
1248,서울특별시 영등포구 영등포동3가 29,37.51921911,126.9080526,0,0,0,0,1
1249,서울특별시 영등포구 영등포동7가 205-2,37.52436267,126.9077722,0,0,1,1,0
1250,서울특별시 마포구 합정동 400-7,37.54908578,126.907007,0,0,0,0,0
1251,서울특별시 은평구 증산동 172-7,37.583199,126.907484,0,0,0,0,0
1252,서울특별시 은평구 신사동 140-5,37.589783,126.907155,0,0,0,0,0
1253,서울특별시 금천구 시흥동 1000-141,37.44928848,126.9094509,0,0,0,0,0
1254,서울특별시 동작구 신대방동 607-115,37.48883161,126.9084389,0,0,0,0,0
1255,서울특별시 은평구 구산동 323-27,37.615063,126.907532,0,0,0,0,0
1256,서울특별시 금천구 시흥동 271-23,37.450192,126.910854,0,1,0,0,0
1257,서울특별시 금천구 시흥동 827-19,37.45202064,126.9106245,1,0,0,0,0
1258,서울특별시 영등포구 영등포동2가 440-1,37.52122431,126.9094739,0,0,0,0,0
1259,서울특별시 마포구 성산동 200-3,37.56539551,126.9091258,0,0,0,0,0
1260,서울특별시 관악구 신림동 1493-5,37.47999008,126.9114117,0,0,0,0,0
1261,서울특별시 영등포구 신길동 234-2,37.50596458,126.9110563,1,0,0,0,0
1262,서울특별시 영등포구 영등포동2가 221-1,37.51933043,126.910792,1,0,0,0,0
1263,서울특별시 마포구 합정동 436-31,37.55210812,126.9107485,0,0,0,0,1
1264,서울특별시 관악구 신림동 539,37.48218617,126.9121853,1,0,0,0,0
1265,서울특별시 동작구 신대방동 618-136,37.488808,126.912433,0,1,0,0,0
1266,서울특별시 영등포구 영등포동2가 5-1,37.51959409,126.9121949,0,0,1,1,0
1267,서울특별시 은평구 신사동 353-4,37.589245,126.91269,0,1,0,0,0
1268,서울특별시 관악구 신림동 527-22,37.48365875,126.9147563,0,0,1,1,0
1269,서울특별시 동작구 신대방동 470-13,37.493399,126.9149,0,1,0,0,0
1270,서울특별시 마포구 합정동 74-23,37.5439182,126.9143597,0,0,1,1,0
1271,서울특별시 은평구 응암동 610-7,37.587864,126.913699,0,0,0,0,0
1272,서울특별시 은평구 신사동 34-14,37.594678,126.913555,0,0,0,0,0
1273,서울특별시 은평구 역촌동 82-40,37.602243,126.913197,0,0,0,0,0
1274,서울특별시 은평구 갈현동 275-6,37.623161,126.913591,0,0,0,0,0
1275,서울특별시 은평구 구산동 8-3,37.609491,126.915223,0,0,0,0,0
1276,서울특별시 금천구 시흥동 1010,37.45007908,126.9166561,0,0,0,0,0
1277,서울특별시 관악구 신림동 882-1,37.47556746,126.9170996,0,0,0,0,0
1278,서울특별시 관악구 신림동 587-169,37.47618578,126.9169528,0,1,0,0,0
1279,서울특별시 관악구 신림동 495,37.48915112,126.9173138,0,0,0,0,0
1280,서울특별시 은평구 갈현동 468-3,37.61248,126.91548,1,0,0,0,0
1281,서울특별시 금천구 시흥동 1013-4,37.44961103,126.9179517,0,1,0,0,0
1282,서울특별시 관악구 신림동 685-120,37.46451676,126.9179841,0,0,0,0,0
1283,서울특별시 은평구 역촌동 43-79,37.60085,126.916908,1,0,0,0,0
1284,서울특별시 영등포구 신길동 1189,37.49939802,126.9186378,0,0,0,0,1
1285,서울특별시 마포구 서교동 446-41,37.55600689,126.9190613,0,0,0,0,1
1286,서울특별시 서대문구 연희동 446-342,37.56895341,126.9188038,0,0,0,0,0
1287,서울특별시 은평구 진관동 산 101-37,37.635598,126.917683,0,0,0,0,1
1288,서울특별시 관악구 신림동 1472-5,37.48933325,126.9208014,0,1,0,0,0
1289,서울특별시 은평구 응암동 115-25,37.598078,126.91931,0,0,0,0,0
1290,서울특별시 관악구 신림동 638-69,37.47013684,126.9216373,0,1,0,0,0
1291,서울특별시 관악구 신림동 483,37.48520202,126.9212662,0,0,0,0,1
1292,서울특별시 영등포구 신길동 7-41,37.51577016,126.9217354,0,0,0,0,1
1293,서울특별시 서대문구 연희동 533-28,37.56990671,126.9206829,0,1,0,0,0
1294,서울특별시 은평구 대조동 207-8,37.616872,126.920544,0,0,0,0,0
1295,서울특별시 은평구 갈현동 389-6,37.618642,126.920334,0,0,1,1,0
1296,서울특별시 은평구 불광동 484-82,37.619905,126.92063,1,0,0,0,1
1297,서울특별시 관악구 신림동 629-5,37.47202444,126.9224334,0,0,0,0,0
1298,서울특별시 동작구 신대방동 364-170,37.496716,126.922388,0,1,0,0,0
1299,서울특별시 동작구 대방동 466-43,37.50409,126.92266,1,0,0,0,0
1300,서울특별시 영등포구 신길동 10-54,37.5155458,126.9222773,0,0,1,1,0
1301,서울특별시 영등포구 여의도동 2-7,37.52093203,126.9225318,0,0,0,0,1
1302,서울특별시 마포구 서교동 356-1,37.55440843,126.9222004,1,0,0,0,0
1303,서울특별시 은평구 대조동 207-7,37.617528,126.921418,0,1,0,0,0
1304,서울특별시 관악구 신림동 1464-58,37.4837519,126.9242301,0,0,0,0,0
1305,서울특별시 동작구 신대방동 360-83,37.496828,126.923147,0,0,0,0,0
1306,서울특별시 마포구 서교동 406,37.55065214,126.9231575,0,0,0,0,1
1307,서울특별시 마포구 연남동 257-9,37.56240058,126.9230583,0,0,0,0,1
1308,서울특별시 은평구 녹번동 160-31,37.60225771,126.9227822,0,0,0,0,0
1309,서울특별시 은평구 대조동 91-145,37.611723,126.922572,0,0,0,0,0
1310,서울특별시 관악구 신림동 1642-20,37.47948558,126.9247941,0,0,0,0,1
